True_index,Sales
190425,9114
190432,218
190442,1
190447,5903
190461,6059
190481,4282
190492,7257
190493,55
190509,4480
190528,12328
190531,4853
190552,12071
190555,4625
190561,7516
190570,0
190574,5704
190582,5571
190601,2886
190606,2647
190619,0
190630,7942
190631,6395
190648,8582
190668,99
190670,6112
190690,0
190691,0
190709,48
190715,3927
190720,9792
190747,4729
190758,4875
190765,9302
190795,4959
190824,4614
190857,5193
190900,7254
190910,5298
190929,8540
190938,72
190944,4523
190948,0
190954,7474
190962,5371
190964,2989
190987,7348
190991,0
191003,5706
191008,0
191009,8958
191018,0
191038,5453
191040,7179
191058,5815
191064,6717
191067,6037
191070,0
191094,3824
191116,25
191128,0
191135,10842
191140,9202
191155,7741
191171,7978
191175,8370
191181,6713
191182,0
191183,0
191186,13718
191192,13657
191231,10193
191241,4006
191248,20
191261,9150
191289,227
191293,8208
191298,4472
191300,5906
191311,11017
191329,13198
191342,9192
191355,8961
191359,5614
191398,0
191399,5680
191415,5948
191417,8571
191426,5159
191454,7088
191479,6601
191493,10589
191510,0
191515,10498
191517,7982
191520,8532
191538,7865
191541,4705
191542,6933
191543,5486
191545,3789
191568,4944
191585,6777
191591,0
191592,10160
191620,6263
191624,5872
191626,4759
191644,7186
191651,8912
191662,66
191683,16
191684,12187
191690,6008
191698,10342
191711,7425
191724,0
191725,3307
191732,6192
191745,5834
191747,0
191749,5002
191754,4658
191769,8721
191770,3625
191786,5864
191790,6170
191815,11382
191818,3154
191825,9438
191831,0
191840,13853
191848,5750
191857,4748
191867,0
191872,0
191875,15105
191880,5052
191881,6335
191901,0
191918,0
191935,7872
191946,6743
191949,9973
191950,5356
191953,5983
191958,7921
191975,3923
191991,0
192012,4811
192015,5394
192047,8068
192076,5198
192091,4565
192101,4675
192103,4892
192107,6516
192147,5924
192148,6417
192191,0
192192,6537
192198,5780
192199,6631
192200,8082
192204,4057
192210,8839
192221,9892
192228,7742
192239,6938
192243,4905
192244,7677
192245,7329
192267,0
192283,8226
192319,3011
192323,7367
192328,6443
192332,4590
192340,0
192348,3572
192355,4925
192358,83
192362,7823
192394,5760
192407,7194
192427,3399
192428,6561
192451,28
192452,5566
192458,9622
192481,0
192493,6295
192499,4706
192518,4586
192520,7723
192537,5850
192545,7437
192564,6087
192590,3736
192608,0
192621,3463
192626,3341
192634,0
192656,5960
192670,4247
192674,76
192678,0
192690,7623
192692,4139
192709,7829
192722,6219
192729,4305
192733,9810
192735,13262
192777,3555
192778,4867
192784,7887
192835,8563
192856,9531
192857,5471
192872,7172
192876,7823
192905,8012
192912,0
192919,7450
192920,5342
192926,3367
192975,3821
193011,100
193027,8388
193035,0
193049,0
193056,4896
193078,11
193081,6388
193094,10654
193115,4905
193123,91
193134,7370
193156,0
193170,18152
193171,6703
193174,4898
193194,3282
193203,5281
193213,4469
193241,3784
193260,4799
193273,13129
193276,5366
193277,5634
193279,0
193283,5525
193290,5492
193291,0
193295,4619
193298,7113
193299,5205
193301,7226
193317,3879
193339,0
193357,78
193371,5155
193375,8906
193382,11818
193384,9242
193399,3889
193400,8701
193408,4676
193421,3635
193437,2939
193441,4284
193443,9646
193454,6655
193471,7123
193473,0
193482,5014
193509,5366
193510,6099
193529,3
193534,10847
193549,6887
193551,7853
193554,8892
193563,7298
193574,3989
193601,0
193607,9221
193619,5275
193635,16495
193636,5111
193644,6716
193658,0
193659,7137
193660,3350
193668,0
193671,0
193675,5533
193685,2636
193692,4879
193703,5794
193706,48
193711,4628
193737,6143
193741,6358
193750,5433
193751,0
193753,0
193760,9286
193765,6651
193774,8478
193794,7236
193808,4087
193815,6105
193821,2761
193842,4059
193850,5178
193862,10526
193885,4529
193911,0
193917,12902
193918,5741
193920,6115
193941,10287
193953,7505
193955,6020
193976,4158
194001,6221
194002,48
194016,4470
194025,5238
194036,0
194038,8661
194053,0
194060,6232
194075,8241
194079,14776
194081,7828
194089,13749
194112,0
194128,6167
194129,170
194132,8905
194140,5072
194146,8902
194148,5562
194167,8321
194181,7876
194191,9311
194194,7798
194217,0
194226,7770
194228,15366
194241,8416
194252,0
194257,19682
194258,64
194259,7002
194262,10228
194268,3603
194270,7862
194272,0
194290,5652
194312,6558
194318,3204
194329,9400
194331,14094
194382,4580
194393,4684
194398,0
194407,0
194416,69
194427,4776
194429,5
194433,6953
194435,11388
194462,9542
194472,7601
194474,6525
194489,44
194501,11378
194538,6480
194550,4554
194597,4541
194613,9982
194620,4939
194626,3061
194637,13
194638,18
194642,5885
194649,6615
194657,6213
194666,15
194671,3153
194684,7493
194697,68
194701,6844
194706,4741
194712,7643
194713,3690
194749,6102
194805,0
194817,5354
194824,10902
194830,5833
194836,7367
194837,7435
194840,5896
194847,5763
194852,6459
194855,0
194860,3854
194873,2501
194874,0
194876,12106
194884,11491
194902,9711
194909,6514
194912,6153
194926,0
194935,3852
194950,10109
194952,4442
194961,7438
194965,4870
194972,3538
194975,8268
194984,6563
194988,11194
194993,4858
194994,6007
194996,5556
195012,5992
195023,4591
195025,7161
195031,8034
195036,6959
195050,7496
195069,0
195072,9125
195085,6979
195089,9929
195099,5824
195101,7098
195105,2382
195111,4245
195146,8797
195170,10258
195186,44
195193,8579
195197,8848
195203,0
195205,4945
195233,7702
195242,4733
195248,9275
195259,3571
195264,265
195268,3739
195306,10937
195314,0
195343,0
195347,7911
195355,5986
195364,10563
195376,3979
195381,2218
195408,6870
195416,4775
195432,8274
195436,6428
195439,11846
195463,4202
195466,6575
195472,6363
195475,2376
195479,4179
195480,10185
195487,9171
195498,9219
195533,5325
195543,3594
195553,6512
195569,4988
195574,6179
195585,5620
195598,8814
195601,0
195603,5470
195614,4787
195615,2969
195628,4802
195632,6010
195638,14001
195641,6585
195676,5320
195695,28
195716,15459
195719,6379
195720,5641
195722,5940
195723,4941
195736,4998
195741,9939
195744,0
195762,8507
195766,0
195776,5448
195790,5995
195795,8256
195803,6646
195815,5764
195831,7168
195841,8830
195842,4405
195846,3870
195858,7010
195867,4678
195870,13154
195896,8692
195936,5314
195945,5522
195961,7346
195965,0
195969,3653
195976,3864
195984,4102
195990,4140
196023,5141
196026,7632
196035,4261
196041,5631
196043,7970
196045,9430
196064,12114
196093,4387
196123,0
196125,10848
196132,8782
196148,4792
196167,0
196186,6130
196198,5383
196200,15059
196214,6589
196217,4693
196232,6342
196237,4501
196242,5945
196244,0
196247,7017
196251,6343
196253,5688
196262,4246
196272,6883
196274,4522
196290,5752
196307,5722
196309,3786
196310,0
196327,10448
196332,9880
196344,8207
196362,6716
196365,5369
196379,5673
196385,6476
196400,8774
196403,5326
196404,8745
196406,115
196411,4110
196414,7193
196417,0
196418,4798
196419,0
196428,3490
196432,21742
196442,7375
196445,5673
196451,8252
196453,6516
196478,4576
196492,10782
196496,5066
196502,3888
196504,7618
196517,11303
196518,303
196524,5948
196532,4965
196535,5956
196551,8367
196561,5087
196588,4823
196599,6059
196606,7404
196613,9412
196617,5023
196626,9214
196630,3608
196634,5815
196654,7376
196656,10323
196676,5198
196677,5023
196680,7794
196691,66
196694,6403
196698,2728
196701,6015
196704,77
196705,5825
196707,6923
196726,225
196749,10091
196752,5889
196757,8048
196761,4357
196780,8980
196785,2471
196811,7493
196828,71
196842,10006
196851,0
196856,5586
196858,8404
196861,14802
196865,0
196866,4067
196898,6834
196902,7172
196911,2929
196934,4808
196937,15234
196938,5668
196954,6040
196971,5315
196982,4630
196997,3977
197001,7952
197016,4525
197023,7886
197062,9701
197064,8614
197065,5849
197074,5633
197076,0
197087,0
197103,74
197116,14
197117,7297
197123,5302
197151,6037
197160,8256
197164,4251
197168,7305
197170,6431
197188,0
197189,7462
197195,8080
197198,0
197203,6197
197214,4625
197216,0
197222,9692
197231,7196
197232,5785
197240,17152
197246,7330
197254,0
197283,231
197286,3988
197315,0
197329,246
197342,5768
197348,6547
197349,3716
197364,7258
197378,0
197402,4022
197414,5326
197415,5825
197419,0
197446,9835
197454,4286
197476,51
197491,5275
197515,8594
197518,6120
197523,6014
197528,5196
197536,0
197548,0
197566,16015
197567,7463
197568,7261
197580,11178
197602,61
197609,8881
197616,3108
197625,14039
197632,5051
197645,7816
197659,6039
197668,19
197671,6167
197687,137
197697,7255
197705,0
197709,2682
197720,7253
197737,10324
197757,0
197770,14401
197777,3253
197780,94
197785,6849
197793,7463
197794,0
197809,6046
197810,6188
197817,26
197825,0
197838,12572
197841,529
197853,8843
197859,6803
197876,10541
197879,8489
197891,6075
197918,9234
197922,3277
197936,2509
197939,7708
197944,9274
197955,15660
197982,5204
197997,7738
197998,3771
198005,3710
198010,7129
198019,214
198020,0
198024,10188
198025,0
198034,0
198035,4001
198040,5327
198045,7150
198052,5168
198055,7921
198060,0
198061,4719
198073,0
198087,0
198091,6849
198114,5588
198127,5747
198141,8624
198151,15680
198165,0
198168,35
198169,0
198176,14218
198182,3533
198186,4260
198204,0
198206,2292
198231,7724
198256,12546
198268,3171
198277,3524
198283,7240
198288,0
198295,5677
198302,6190
198315,5947
198322,52
198336,4787
198337,8563
198338,15055
198348,9998
198354,8046
198358,8715
198378,6572
198393,7299
198394,1881
198397,5325
198400,5665
198410,7351
198412,8734
198447,5234
198505,5042
198518,6724
198546,0
198571,9324
198574,0
198580,26
198582,6325
198599,6287
198601,6262
198608,6328
198610,8700
198612,14418
198617,6399
198630,4657
198646,16091
198648,8556
198661,4621
198673,6699
198685,4725
198691,3630
198692,0
198698,0
198704,9503
198706,10563
198712,49
198726,5627
198727,8275
198733,6691
198735,5639
198746,0
198747,0
198750,5655
198751,4886
198755,0
198776,5569
198794,8393
198807,7911
198812,6954
198813,0
198823,6270
198835,8008
198847,0
198848,9232
198851,8290
198857,5670
198863,8673
198871,5775
198886,4488
198892,6002
198896,11559
198903,17516
198908,7505
198920,6361
198933,5699
198946,4351
198949,6787
198956,12585
198957,4683
198958,6270
198962,6715
198968,7039
198990,9396
199007,9224
199025,3768
199034,5962
199038,0
199039,3145
199045,4285
199071,11537
199074,6386
199075,6066
199089,6047
199093,5553
199094,6193
199120,8779
199123,8127
199186,5913
199190,0
199197,15
199214,129
199233,9635
199251,6539
199286,22675
199295,0
199298,6021
199314,2927
199317,222
199322,8431
199326,5017
199345,3799
199361,7429
199379,3965
199381,5190
199389,6134
199392,8592
199399,7500
199404,3993
199406,8947
199412,22
199429,8456
199437,4648
199453,18396
199456,5108
199496,7177
199503,7837
199507,21709
199526,5583
199532,5463
199557,7382
199563,5133
199564,11049
199566,8568
199583,8828
199590,9436
199612,0
199613,5695
199617,55
199618,7081
199620,7838
199638,4359
199654,9351
199656,8786
199667,6045
199668,7044
199678,0
199694,12439
199720,4322
199722,20005
199724,8479
199726,3222
199728,3060
199730,0
199740,10536
199751,4271
199759,9098
199762,8834
199774,14067
199810,4276
199812,5030
199818,0
199844,570
199855,3386
199884,5849
199888,7618
199899,5990
199903,5883
199917,6927
199950,5721
199960,7128
199962,0
199964,7492
199966,7105
199982,5264
199990,10082
199997,6839
200001,7114
200004,12635
200014,8889
200020,6439
200028,0
200036,5559
200042,158
200047,7284
200069,7830
200072,6751
200074,8152
200087,8807
200088,4891
200094,7385
200116,51
200139,8558
200140,6806
200141,9432
200149,6545
200152,6419
200160,9094
200195,6199
200207,0
200215,5289
200233,6062
200265,3983
200300,7491
200304,7906
200306,2716
200336,4420
200352,5418
200353,10219
200362,90
200377,4804
200384,4832
200391,16281
200397,7125
200401,2434
200409,5704
200427,7702
200459,6519
200486,6254
200488,7880
200494,7340
200499,5176
200509,7411
200516,4804
200537,6489
200548,5708
200561,6293
200565,7379
200579,25
200588,4452
200595,0
200611,7466
200618,5550
200630,6855
200646,3234
200654,4886
200661,5286
200671,4689
200674,6191
200689,6221
200728,4573
200739,7920
200740,3346
200763,5713
200764,0
200774,8999
200777,10576
200788,6085
200791,9355
200795,127
200809,13429
200817,91
200828,7109
200833,6929
200851,1586
200853,10735
200854,5712
200863,2002
200871,6656
200882,6698
200885,6136
200886,3876
200889,10057
200898,0
200901,3612
200918,10437
200926,11243
200936,10351
200942,0
200947,4173
200955,6568
200969,1967
200995,6430
200999,10025
201007,9078
201022,10913
201026,7105
201033,0
201039,26
201044,3338
201047,3186
201055,5501
201057,6354
201081,5580
201085,75
201090,0
201099,0
201104,4274
201117,4938
201119,6718
201121,4914
201124,7625
201127,4119
201129,8199
201140,3100
201146,4781
201166,3621
201168,11872
201171,14779
201193,6287
201208,5725
201256,7656
201260,4386
201265,15199
201288,4883
201290,6777
201316,5948
201328,9780
201337,4697
201341,12164
201368,11568
201378,4283
201382,7202
201383,9578
201385,5537
201403,0
201405,10630
201414,8121
201421,4848
201427,8480
201429,8027
201447,6353
201473,3106
201475,4129
201477,5107
201483,2966
201514,7698
201515,4399
201530,9
201554,8274
201563,6305
201572,5219
201590,7836
201595,0
201602,3982
201604,4994
201614,7014
201628,7111
201629,6982
201630,7955
201632,4353
201634,6479
201640,5722
201656,3946
201660,8989
201664,4388
201667,6801
201677,10055
201714,7284
201721,3186
201760,5843
201797,4793
201798,7835
201800,2204
201847,9200
201867,7413
201872,3230
201886,3673
201905,5652
201919,11721
201926,3665
201933,4954
201984,3549
201985,0
201997,0
202010,4839
202011,6669
202046,5161
202055,5321
202060,4111
202072,11163
202075,8
202077,5150
202080,0
202085,0
202089,3290
202094,8937
202099,5192
202111,394
202117,0
202126,0
202138,0
202150,5742
202152,0
202166,4276
202183,4474
202200,5113
202208,6599
202209,5869
202215,3996
202220,4628
202228,6781
202229,8622
202233,0
202236,7031
202237,9986
202240,11407
202247,11786
202259,4853
202267,0
202268,162
202281,5779
202293,0
202300,6585
202314,5453
202323,8264
202329,5601
202332,216
202372,0
202374,8107
202375,5848
202377,5157
202391,6856
202425,0
202434,4829
202439,4994
202500,6759
202522,17035
202525,7322
202528,13270
202529,4934
202531,8717
202553,5915
202579,6411
202580,0
202605,0
202608,6821
202611,6504
202630,8221
202657,3852
202658,7249
202674,10742
202687,34
202689,0
202691,8667
202697,9265
202698,8362
202706,5915
202709,10092
202717,0
202718,3112
202722,9204
202723,5770
202725,14
202728,5554
202735,5298
202762,3833
202767,7721
202774,8438
202778,3082
202782,6312
202783,7939
202788,8206
202808,6999
202813,5335
202815,7310
202822,10781
202823,9548
202825,8360
202827,5597
202834,4901
202842,7061
202848,103
202863,6115
202864,8628
202868,6324
202870,6794
202879,0
202891,5759
202907,4394
202916,8837
202923,2446
202940,7788
202946,10102
202952,7753
202953,4063
202957,5749
202958,6339
202980,11467
202990,81
202997,6971
203009,6052
203020,6713
203023,5018
203039,0
203053,5624
203057,4185
203064,143
203070,6141
203085,0
203095,6082
203133,5254
203140,0
203157,7265
203158,15
203160,7142
203167,5051
203179,11667
203198,4983
203212,11814
203219,5075
203229,44
203231,6346
203237,0
203242,6008
203259,6026
203265,107
203281,11212
203297,7435
203300,18
203304,5035
203331,3838
203350,4613
203356,9900
203371,9031
203375,12788
203382,7905
203387,0
203389,3423
203402,9159
203410,6906
203421,10535
203448,8082
203455,4459
203466,5033
203471,4922
203479,9125
203484,6953
203487,4086
203491,10001
203492,0
203540,5525
203546,8765
203549,12460
203550,4610
203572,0
203602,4845
203627,2474
203644,5905
203647,10636
203648,5462
203650,6148
203670,3742
203672,6494
203674,5663
203679,6811
203689,4866
203693,5482
203731,4989
203786,8516
203804,6386
203813,4443
203852,8691
203853,8735
203860,8011
203864,6031
203868,4102
203876,11407
203878,4460
203882,6331
203885,164
203900,7133
203913,0
203919,9730
203924,8787
203944,4511
203948,7164
203956,4581
203969,0
203972,5951
203980,6378
203983,0
203986,6570
203990,7819
204009,0
204011,6011
204027,2341
204039,3075
204051,7719
204054,4481
204070,7401
204072,4060
204078,2759
204081,3523
204102,7888
204109,7485
204121,5452
204130,5459
204136,12912
204140,6348
204144,6724
204146,0
204156,11087
204159,5129
204189,9144
204209,612
204216,4885
204238,3230
204241,6619
204244,5003
204246,6566
204248,0
204250,13839
204265,7409
204268,6298
204300,6104
204301,11800
204320,0
204331,8755
204339,6429
204341,0
204353,7820
204356,3109
204377,25525
204378,318
204382,0
204402,4037
204437,6050
204464,5589
204486,7359
204508,16603
204512,4707
204516,8841
204517,125
204523,6074
204531,6965
204563,6813
204577,0
204586,69
204592,8102
204612,6235
204617,6001
204631,6980
204633,9417
204640,9118
204647,6175
204652,4297
204663,5363
204670,0
204690,5395
204726,8595
204741,11429
204749,5549
204751,9246
204760,7143
204768,4960
204780,6457
204787,4893
204796,7034
204798,7222
204816,8371
204821,0
204834,1002
204839,10577
204845,6327
204860,5944
204867,8700
204870,5166
204876,5827
204886,3807
204890,3626
204905,3602
204922,9165
204936,8125
204937,155
204957,4718
204983,9097
205004,19574
205009,827
205025,7193
205029,8552
205040,6072
205043,6573
205050,12178
205052,5201
205081,5511
205095,6148
205097,4481
205099,8066
205101,5970
205126,2224
205129,8131
205131,9893
205137,9310
205169,3424
205177,4108
205195,6641
205200,0
205209,11699
205212,6219
205218,7404
205220,5344
205227,6883
205228,7438
205231,10890
205232,0
205237,0
205242,0
205263,3566
205265,222
205272,8776
205275,4045
205299,5431
205302,8799
205304,4172
205317,4309
205343,7717
205345,4829
205356,5877
205367,2978
205385,105
205387,6431
205398,281
205399,5407
205412,5620
205414,4605
205419,7387
205421,79
205433,4870
205449,44
205452,9364
205464,6427
205472,4639
205475,4368
205480,5965
205522,4335
205531,6300
205542,2050
205550,0
205567,201
205590,7365
205608,7964
205626,9686
205627,4494
205655,14952
205662,7258
205665,5881
205676,4645
205682,13028
205691,4928
205704,65
205712,7106
205722,4609
205728,3843
205741,7156
205747,8137
205757,8658
205803,4626
205804,6727
205812,11230
205822,6232
205830,13425
205834,10101
205844,27
205854,5734
205857,5174
205862,0
205874,0
205882,2864
205884,7684
205929,4039
205932,3248
205936,9271
205937,2922
205938,4051
205951,0
205961,6868
205967,5382
205988,12685
205995,0
206004,4890
206006,11074
206011,0
206016,8789
206027,5587
206032,8901
206040,4715
206078,6831
206086,7843
206107,6131
206121,13095
206156,0
206160,69
206180,5301
206181,6944
206204,7795
206206,7929
206211,0
206214,9671
206226,4677
206237,11143
206258,6788
206260,38
206262,0
206264,7427
206269,5885
206274,4574
206275,7521
206279,6666
206283,3246
206297,7182
206300,5420
206304,0
206336,0
206349,4850
206355,5692
206367,82
206381,7300
206390,0
206394,6369
206401,2862
206413,4757
206427,13642
206441,4270
206457,4800
206458,5223
206461,10261
206464,4893
206472,0
206475,6697
206492,7278
206494,0
206496,0
206506,4132
206510,5442
206527,4294
206529,2562
206531,4457
206543,3953
206544,34
206578,0
206585,3852
206610,4989
206624,11024
206630,16908
206644,9043
206650,5236
206671,5877
206673,7327
206681,7751
206688,6414
206692,5238
206708,9171
206720,8586
206731,77
206733,5051
206766,9369
206777,4752
206785,0
206798,7255
206800,10619
206808,4359
206819,6944
206829,0
206831,6695
206832,4260
206834,7075
206839,13740
206853,35
206864,9947
206868,37
206879,6207
206898,6676
206902,5139
206918,6818
206922,8889
206928,4703
206949,7100
206954,6354
206959,0
206961,8350
206966,3945
206967,5405
206979,243
206994,6117
206996,0
207009,8
207020,0
207027,7182
207033,4437
207039,7039
207061,4546
207072,10874
207073,5032
207079,0
207128,10029
207137,6650
207138,7423
207144,6990
207151,2921
207155,9156
207162,12721
207166,0
207171,0
207180,1748
207183,0
207186,47
207194,1778
207199,14390
207216,10118
207218,17383
207249,10963
207259,321
207265,8008
207277,2799
207283,6944
207284,16187
207285,10743
207294,9021
207296,11199
207305,0
207310,7733
207314,10546
207317,17
207321,0
207327,5386
207328,7683
207333,5172
207366,8329
207367,196
207368,6003
207372,238
207383,7933
207393,5581
207397,4564
207417,5056
207428,8034
207471,0
207479,5071
207488,5312
207495,6226
207515,6067
207517,5069
207519,4713
207525,8588
207529,5282
207536,4700
207578,4543
207581,5757
207586,7807
207594,0
207605,12415
207614,5881
207633,0
207657,0
207660,4405
207674,4216
207679,8077
207682,4435
207705,7803
207715,6481
207717,0
207721,7077
207723,12
207760,5742
207768,4467
207792,4671
207806,6063
207808,0
207841,3949
207859,7595
207872,7436
207879,5922
207884,5828
207885,5106
207898,5221
207916,6730
207929,10435
207938,8888
207940,5940
207948,0
207949,10109
207956,1326
207957,5033
207971,10972
207978,5646
207999,11451
208004,8889
208008,0
208024,7572
208026,8309
208057,0
208071,5453
208077,14988
208078,0
208085,13028
208099,7579
208104,4828
208114,5204
208116,9215
208117,0
208120,5897
208124,0
208140,437
208146,3564
208147,11243
208171,4616
208178,4259
208182,2904
208185,6023
208188,5031
208198,7685
208202,7826
208203,0
208230,6653
208233,7469
208234,7727
208236,7395
208239,14156
208241,4158
208248,13479
208250,5637
208252,3690
208283,0
208285,5101
208289,6387
208314,7534
208316,11058
208324,5774
208330,5930
208344,5052
208347,9624
208354,302
208375,5678
208410,8174
208412,8539
208432,9035
208496,5795
208502,9892
208515,3270
208525,8063
208529,4016
208538,15560
208548,0
208555,0
208560,7121
208563,9847
208567,11222
208571,0
208572,5436
208574,8252
208577,8769
208579,8303
208584,0
208587,114
208607,7285
208618,5001
208624,6861
208648,4996
208660,3940
208688,6042
208707,3806
208709,8339
208712,6880
208719,5163
208732,6684
208749,5972
208757,5984
208761,6984
208779,2747
208781,9378
208792,6770
208803,7523
208809,351
208812,10832
208813,6553
208820,8036
208822,6765
208827,2864
208848,7043
208896,96
208925,3089
208927,6899
208928,4186
208933,4882
208934,2584
208937,5787
208942,2788
208961,3738
208984,8
208987,0
208996,4249
209002,0
209010,0
209017,0
209031,4885
209032,0
209039,1762
209050,6118
209076,0
209092,8525
209098,4503
209114,7041
209138,6709
209143,6484
209147,7100
209159,0
209175,8335
209179,9973
209200,9051
209218,10266
209223,4527
209226,5299
209236,6344
209240,3465
209244,4647
209249,7109
209259,8810
209274,7956
209281,7000
209298,9338
209313,0
209333,7810
209342,5130
209343,6294
209363,6481
209372,3301
209378,10710
209404,5512
209414,7210
209416,11652
209423,5809
209438,6042
209450,5477
209454,5671
209458,4942
209459,4594
209464,8000
209473,9607
209500,531
209501,14701
209503,8247
209508,6156
209535,7790
209540,6861
209549,26824
209554,6584
209605,9457
209621,8072
209624,5767
209626,393
209633,4668
209644,6987
209686,11151
209689,7940
209711,6872
209721,4873
209723,0
209726,6997
209731,7114
209739,6471
209747,88
209767,10142
209768,0
209777,4677
209795,6652
209818,7302
209823,7252
209826,8572
209849,5805
209851,6061
209859,8364
209865,10943
209872,0
209891,0
209896,0
209911,3927
209923,14420
209942,6970
209951,3344
209966,9498
209968,6430
209972,4984
209974,0
209980,95
209984,6022
209991,7425
210061,1846
210065,5508
210102,8173
210104,0
210126,15
210132,4137
210137,6276
210147,6796
210155,5685
210163,13483
210180,3796
210182,6169
210187,6903
210196,2403
210197,4718
210203,8910
210211,0
210221,115
210236,2893
210256,7643
210278,5804
210282,10122
210286,7678
210303,0
210317,5999
210331,10124
210348,5615
210392,5134
210405,5311
210406,9889
210410,8634
210414,0
210422,0
210424,3600
210430,3955
210438,65
210440,6050
210448,16443
210451,5682
210473,5819
210489,10062
210493,7977
210495,5472
210502,4540
210512,10283
210518,7527
210519,9167
210530,15451
210542,8468
210553,6430
210554,0
210570,13891
210571,0
210574,6338
210578,0
210580,11088
210598,5074
210618,0
210636,7558
210661,6472
210674,8069
210678,3719
210711,4726
210720,9239
210744,8293
210748,6647
210762,0
210765,6887
210786,6345
210823,6873
210828,6477
210832,6969
210834,38
210835,5474
210847,7159
210848,8328
210850,5599
210852,4531
210867,4910
210875,7298
210889,3967
210936,57
210952,5701
210957,6961
210985,345
211000,240
211011,4356
211050,8532
211056,13042
211061,8551
211067,7156
211068,3671
211071,11453
211091,5397
211102,7714
211104,4342
211111,0
211115,8305
211131,6710
211157,5164
211170,6711
211196,7330
211199,6559
211213,145
211230,3716
211266,5468
211288,6762
211291,5982
211294,3112
211296,5444
211314,13894
211323,3624
211327,5830
211334,0
211341,7658
211342,14166
211356,386
211361,0
211370,2086
211373,3630
211379,167
211397,3812
211408,9638
211421,7826
211422,4383
211445,246
211461,45
211462,8881
211465,6348
211475,6415
211482,10587
211492,8040
211499,6848
211504,7578
211523,8667
211540,4416
211546,10119
211549,9912
211561,6218
211571,6001
211575,6651
211577,6458
211598,7582
211625,4033
211629,5418
211630,8313
211634,5259
211644,14757
211659,7448
211664,178
211672,3806
211673,4753
211683,8149
211688,6547
211689,12239
211718,4635
211728,4947
211737,9461
211741,4658
211760,4268
211766,5789
211793,8526
211809,2494
211814,3800
211829,6922
211841,5852
211845,7591
211851,7016
211870,5558
211883,4094
211896,5048
211907,10734
211919,4997
211926,12974
211927,70
211933,4356
211938,6613
211952,3694
211995,7145
211998,4822
212010,9977
212012,5710
212015,0
212027,4684
212034,7478
212039,7788
212048,5534
212065,8213
212072,7249
212075,7226
212077,3534
212091,6812
212096,4580
212100,16419
212104,5588
212127,1390
212131,7034
212141,749
212159,0
212169,6190
212176,6691
212186,0
212197,3780
212201,6689
212208,6491
212227,6309
212229,7806
212257,5332
212261,5287
212266,25406
212280,11889
212281,7276
212293,7061
212336,5875
212354,7761
212356,7459
212357,5901
212367,6159
212397,7113
212412,4646
212420,16349
212427,9185
212436,3039
212447,5627
212508,7447
212517,6109
212519,2370
212520,4287
212543,0
212569,3344
212577,8456
212586,4084
212587,4627
212603,10598
212610,6074
212612,5610
212618,4506
212624,3378
212627,3680
212629,5261
212637,9965
212641,2402
212643,3826
212653,4609
212661,10361
212671,97
212672,7533
212673,5061
212690,0
212715,5334
212719,7676
212723,2529
212734,0
212738,8201
212743,18
212771,4991
212800,6023
212802,7647
212813,4791
212824,5301
212827,5244
212831,0
212833,7625
212837,6882
212846,8913
212864,9035
212866,7643
212868,7069
212876,11650
212897,4437
212898,5531
212943,4953
212955,5830
212957,6462
212958,8625
212964,4532
212983,25
212987,1254
213002,9087
213004,12148
213009,6491
213031,4798
213068,0
213076,8755
213078,6363
213127,52
213132,5966
213145,5289
213166,4631
213171,5151
213175,0
213179,7849
213192,4640
213198,6001
213200,8005
213202,11077
213212,5314
213215,0
213221,11011
213227,6825
213238,11182
213263,6397
213266,8295
213282,5513
213294,0
213295,4725
213303,3607
213323,115
213324,7724
213326,6456
213337,0
213352,3480
213357,5833
213362,9537
213367,0
213433,7711
213436,0
213440,11005
213446,3493
213488,5191
213490,6798
213497,3582
213515,7727
213519,0
213534,32
213552,5345
213565,5139
213572,4965
213574,4207
213589,7203
213591,7092
213592,9164
213593,3570
213617,3877
213619,5024
213628,4395
213671,98
213679,10782
213694,53
213716,7880
213720,0
213727,11939
213733,7131
213735,1196
213740,5759
213744,8798
213754,12002
213763,4409
213779,6488
213792,0
213794,5367
213802,7940
213804,0
213814,4663
213823,7508
213825,358
213830,0
213848,7091
213849,5997
213862,8622
213869,6324
213870,0
213883,9779
213895,3816
213901,11622
213908,4701
213920,8647
213949,9209
213950,4933
213970,9631
213986,7867
213992,10103
214005,5769
214037,8248
214044,4125
214047,9654
214073,10296
214078,7312
214085,0
214090,6094
214094,18
214120,2144
214122,6965
214125,3684
214142,7749
214154,7447
214159,3689
214164,7118
214185,5356
214186,10214
214197,4763
214204,0
214206,8745
214211,5383
214227,6446
214240,0
214244,82
214253,4855
214264,0
214267,7332
214287,4251
214289,119
214311,7812
214316,0
214329,0
214338,8512
214350,10487
214351,4682
214358,6150
214373,6345
214382,5739
214400,12557
214409,5826
214415,211
214417,2814
214420,3755
214434,9042
214437,77
214445,1673
214452,0
214453,6167
214472,8893
214481,6536
214497,7720
214503,3988
214505,4213
214515,3896
214529,4555
214541,142
214554,4489
214559,8135
214591,8528
214600,8338
214602,8291
214614,7556
214632,393
214647,7342
214650,5861
214656,4540
214658,7376
214674,6648
214676,0
214684,5597
214701,6239
214726,2710
214734,5047
214744,8245
214745,8306
214750,12678
214757,7322
214813,4018
214814,7317
214857,0
214860,142
214862,9426
