True_index,Sales
112887,820
112888,5761
112892,3862
112901,5296
112903,6709
112905,7637
112928,5638
112970,6675
112973,7342
112980,90
113014,10102
113023,2887
113041,8678
113050,5357
113059,5603
113061,0
113062,6565
113069,7158
113079,5906
113097,6467
113098,4162
113124,5383
113129,2656
113135,8672
113153,7654
113155,5978
113170,5352
113177,7229
113204,7113
113215,5939
113233,43
113245,3975
113250,4693
113263,0
113267,6340
113268,6897
113302,4613
113306,8053
113318,4460
113336,127
113337,6447
113362,8343
113392,5036
113399,9971
113400,7879
113411,10360
113413,5555
113421,4951
113435,67
113436,4929
113450,0
113460,8177
113462,5641
113481,0
113491,4472
113498,6868
113506,6783
113511,6470
113518,211
113519,5332
113539,7916
113543,5001
113551,6917
113555,7638
113563,7958
113570,6939
113585,5903
113598,8433
113609,8011
113610,3797
113622,4279
113630,105
113641,4106
113652,6016
113654,4040
113668,7587
113669,6096
113674,6995
113680,11429
113681,3756
113686,7051
113688,10692
113695,4999
113715,6758
113756,3855
113764,8560
113777,541
113780,5806
113793,4831
113807,4774
113808,5507
113810,8849
113812,5111
113825,5482
113833,4426
113835,8558
113851,9751
113867,8713
113875,0
113876,6816
113904,6649
113963,762
113966,7608
113972,6122
113977,4235
113981,3707
113982,6158
114004,3306
114008,8630
114028,10018
114041,5273
114045,0
114052,7311
114053,140
114056,4527
114077,3149
114080,439
114104,4842
114106,7207
114109,6000
114112,0
114113,7981
114115,9321
114120,5014
114124,2806
114150,6890
114158,10968
114161,8649
114167,3005
114197,5550
114215,0
114221,70
114222,5605
114223,8579
114233,9575
114246,4399
114277,6293
114291,4308
114300,9012
114317,0
114360,6645
114366,4804
114367,0
114369,6449
114370,11258
114374,3982
114381,6920
114384,8970
114390,0
114392,5671
114405,6112
114411,4536
114412,8945
114421,5581
114427,365
114429,0
114437,3045
114447,433
114453,4446
114458,4923
114460,10406
114467,4628
114478,4213
114487,6736
114511,8063
114515,6141
114520,7727
114530,9332
114548,8340
114552,11322
114554,3465
114563,4313
114567,0
114579,2066
114603,5217
114613,4126
114614,141
114617,0
114622,4772
114624,15141
114630,5151
114643,3941
114657,1595
114661,10524
114667,7171
114675,5613
114680,3849
114690,8771
114713,5335
114717,644
114722,184
114728,8449
114739,6177
114740,4705
114741,6260
114763,6186
114769,6760
114770,0
114777,3916
114788,3303
114803,5916
114819,5545
114831,4457
114870,0
114872,6785
114873,2689
114874,4766
114890,5541
114895,4770
114927,4554
114930,3900
114936,4694
114943,6950
114944,7602
114947,5650
114968,5372
114988,101
115002,4945
115010,185
115014,9466
115024,6012
115043,6639
115045,4993
115046,5030
115065,6389
115076,6952
115093,7133
115096,0
115099,6967
115106,8543
115118,2495
115136,5468
115145,24425
115158,4682
115166,7830
115173,5305
115178,314
115220,0
115221,0
115240,9665
115262,4647
115292,4305
115312,4474
115348,7914
115354,6525
115359,211
115360,4542
115384,8186
115388,5693
115403,7572
115417,6233
115422,6977
115444,686
115466,7711
115471,0
115473,5151
115480,11829
115497,6639
115521,7511
115545,12694
115547,7846
115553,6105
115555,0
115568,8186
115570,5839
115581,5117
115598,8372
115605,6641
115621,14468
115633,4595
115634,10289
115642,4207
115644,4761
115647,99
115666,6942
115668,5789
115686,4711
115691,5394
115714,5373
115717,6928
115720,5652
115754,8970
115763,6644
115794,6891
115808,6453
115831,7727
115837,5927
115849,7406
115863,9193
115878,6671
115893,7072
115896,3466
115911,1616
115924,5529
115927,10363
115960,4626
115967,4611
115968,9990
115969,0
115977,59
115991,4970
115994,0
115999,5217
116004,5492
116005,6883
116016,9087
116039,3442
116042,9164
116050,5794
116076,9362
116077,0
116083,13357
116085,10919
116092,164
116094,4015
116100,13632
116102,10723
116123,6140
116124,4633
116130,4941
116134,7808
116140,805
116144,0
116152,4612
116168,3472
116170,9913
116172,7337
116178,3335
116183,3814
116191,205
116193,6877
116209,4329
116223,7172
116224,8161
116229,7207
116241,6606
116243,6464
116262,5909
116279,7303
116312,4627
116330,9340
116338,5887
116349,0
116351,10305
116357,5419
116372,7793
116379,7383
116392,5715
116393,6109
116406,4357
116411,5764
116419,10575
116431,3833
116436,543
116446,6545
116461,5938
116463,5666
116464,4749
116472,7058
116487,7172
116504,4617
116507,11117
116508,0
116522,4141
116524,391
116528,7821
116534,5190
116541,3303
116543,9022
116546,5143
116549,4813
116560,6254
116565,5292
116566,4333
116577,8482
116579,404
116586,11942
116589,5181
116620,5456
116621,860
116631,8465
116634,6468
116636,5350
116640,0
116641,8120
116660,0
116672,7195
116680,12278
116685,6662
116696,7760
116717,9882
116718,8851
116721,7454
116722,5008
116734,7269
116738,5678
116745,7245
116756,6965
116757,9330
116775,3817
116815,10997
116852,4354
116871,0
116883,2788
116886,3955
116887,30
116889,6805
116890,3729
116896,5917
116905,4132
116912,7792
116929,5314
116933,6322
116938,3821
116940,7816
116948,348
116949,5187
116951,4291
116953,4243
116954,6405
116982,7635
116985,11546
116990,3943
117034,11719
117035,7345
117056,0
117058,320
117061,3373
117089,6885
117102,7087
117111,7947
117113,4385
117115,4776
117135,6646
117149,0
117157,4742
117159,0
117160,6055
117163,9159
117180,7701
117189,3514
117200,7318
117215,11976
117237,7538
117240,4897
117284,5053
117291,7726
117319,6384
117323,5821
117328,5928
117342,2932
117358,9632
117374,6205
117399,6468
117410,6122
117420,6547
117421,4075
117422,9236
117428,0
117429,9330
117432,7981
117442,108
117445,3674
117456,831
117466,5452
117486,5304
117487,5292
117526,7378
117529,5782
117531,4958
117554,6107
117564,5127
117570,3901
117578,6233
117588,6948
117597,10543
117602,3056
117603,4959
117605,4928
117617,1842
117624,3578
117646,7440
117650,4188
117736,7018
117745,7169
117749,5760
117752,5300
117762,8497
117765,6602
117768,0
117773,538
117783,7765
117790,6750
117796,5805
117797,0
117807,5882
117812,10735
117817,6980
117818,8149
117826,7904
117830,4649
117839,4808
117856,7186
117880,6977
117903,6365
117941,6805
117946,10302
117959,6058
117960,4647
117970,5235
118015,0
118043,9541
118047,3828
118050,7431
118058,5814
118068,12400
118070,0
118086,400
118104,4484
118107,5940
118110,0
118121,9415
118130,5811
118136,7414
118144,4085
118147,6283
118149,7973
118153,5169
118162,6074
118186,6149
118195,7827
118201,5106
118203,4560
118217,3262
118219,5079
118230,4048
118236,5357
118248,6283
118253,5637
118261,7172
118264,9476
118268,17790
118273,6431
118294,6548
118302,2884
118321,6779
118354,3735
118356,7869
118359,4745
118374,1552
118377,4024
118386,5918
118395,0
118396,8988
118406,5361
118413,5344
118429,7991
118438,0
118443,1118
118445,5553
118455,4212
118461,3568
118469,0
118479,8451
118489,8595
118495,6056
118504,80
118515,5150
118517,0
118521,0
118537,5196
118544,3430
118548,0
118555,8205
118558,7466
118559,5907
118562,7688
118570,4083
118613,0
118628,9798
118634,4904
118651,3707
118663,9561
118685,5841
118689,3843
118715,4028
118725,11812
118742,3156
118743,5428
118749,0
118758,4856
118759,5569
118775,6866
118813,0
118832,6353
118842,5016
118846,7117
118852,3833
118854,8706
118873,4048
118875,315
118882,5388
118884,2732
118901,0
118904,5290
118905,9078
118906,2667
118919,0
118921,5960
118927,4804
118940,4732
118941,5131
118943,6384
118948,4620
118952,8540
118958,5287
118968,5410
118983,4801
118984,6441
118996,8671
118998,5021
119003,3623
119019,592
119021,2835
119022,5007
119025,7957
119028,7531
119032,0
119042,47
119086,7297
119100,5909
119122,372
119128,4756
119131,5680
119137,624
119150,0
119161,4732
119169,7481
119180,6074
119190,5372
119191,7246
119193,0
119195,5742
119207,7376
119244,10813
119251,3211
119253,8536
119275,7607
119281,4583
119291,4148
119296,0
119306,2962
119311,361
119314,9562
119317,8342
119318,7999
119356,6459
119389,6762
119395,0
119399,11107
119407,4920
119418,8299
119429,251
119449,0
119451,6127
119454,5225
119456,5681
119457,3715
119482,6689
119486,266
119504,7153
119517,6354
119545,4779
119567,6395
119585,4450
119587,7365
119598,314
119600,65
119617,5048
119635,6951
119653,6273
119654,6335
119668,7370
119674,4916
119721,0
119729,6875
119735,4724
119738,335
119755,4444
119756,4569
119759,2534
119763,6533
119766,3542
119819,5268
119820,9954
119823,5958
119830,0
119833,5095
119838,5014
119843,6854
119845,0
119849,5550
119850,5041
119853,7450
119871,2626
119872,3912
119878,3826
119883,4270
119885,4966
119888,6098
119964,9474
119967,0
119981,9955
119985,6160
120000,5398
120003,6270
120005,12518
120007,264
120015,0
120024,0
120029,8357
120033,5773
120038,7530
120049,9100
120050,231
120059,6739
120082,5845
120107,224
120115,4881
120127,5380
120139,5249
120147,108
120162,136
120176,6014
120179,5303
120184,9571
120209,9330
120212,4440
120219,10564
120241,11978
120249,4087
120251,7076
120252,3930
120256,3665
120262,9525
120265,9537
120266,5632
120267,4456
120270,8232
120272,7498
120282,9289
120328,6964
120349,8017
120350,5006
120371,5188
120375,4153
120398,5145
120406,6497
120410,4188
120442,6607
120463,8713
120464,4222
120468,8598
120486,6980
120489,4702
120495,420
120514,9282
120519,5193
120522,10055
120536,3230
120547,6657
120549,5701
120560,4448
120572,6209
120587,4543
120588,10573
120599,45
120622,4328
120626,398
120630,5755
120650,5870
120661,910
120666,5591
120668,5804
120672,5647
120674,9745
120696,7153
120701,10116
120707,7835
120710,7369
120725,7094
120740,6170
120749,4205
120757,467
120770,4046
120782,4801
120809,19
120821,0
120822,6053
120826,5776
120828,13253
120834,6400
120838,4168
120849,6678
120870,4245
120873,4685
120887,2866
120890,19347
120905,20721
120910,12228
120912,7805
120939,7274
120953,8794
120977,11453
120979,8188
120980,8215
120984,28
121005,8929
121014,9531
121015,8044
121018,16939
121022,6522
121058,5995
121059,0
121067,20920
121075,9926
121081,3817
121094,9729
121106,0
121108,7262
121118,5325
121120,10365
121122,6576
121128,8511
121129,2894
121134,12369
121137,3335
121155,3888
121175,139
121177,3930
121223,0
121228,0
121237,6258
121240,5387
121250,4905
121254,9755
121255,3446
121259,0
121268,4494
121283,0
121305,6819
121337,21439
121338,5492
121346,11192
121347,131
121355,7816
121379,7858
121388,653
121391,6318
121404,0
121407,11207
121412,4925
121421,5286
121422,4409
121429,22331
121435,10395
121436,7168
121442,3019
121445,399
121451,8208
121452,0
121455,5687
121501,6263
121502,7984
121507,5208
121520,5034
121525,3943
121537,74
121541,4334
121544,9515
121553,8157
121557,3956
121565,13681
121572,9920
121582,7776
121591,8498
121592,8754
121609,68
121614,9579
121621,6086
121629,4846
121644,4909
121649,5886
121650,0
121670,3120
121705,5913
121707,3704
121724,7085
121753,7563
121759,712
121760,7850
121765,4548
121766,10270
121767,5235
121776,0
121789,4655
121791,11997
121794,4936
121800,9816
121812,6666
121819,4681
121827,10915
121833,5929
121855,4010
121860,6483
121881,6401
121910,4463
121913,13440
121916,6052
121921,5658
121925,5155
121931,0
121953,4863
121977,6204
121987,10272
121995,4396
122067,7058
122070,6194
122084,4952
122092,384
122105,6669
122127,10954
122132,3269
122146,13410
122147,9435
122150,5941
122153,0
122157,5954
122159,7607
122172,5394
122183,6329
122185,6982
122188,0
122190,31
122211,6618
122216,6637
122219,6523
122223,9569
122231,8284
122239,8127
122260,4767
122286,6305
122292,6948
122294,8030
122312,5753
122319,0
122324,6067
122340,11627
122347,13235
122382,6663
122403,9970
122412,5625
122421,6511
122425,6682
122428,5733
122438,4974
122444,3201
122464,0
122470,5464
122475,4828
122480,7629
122502,6513
122516,9233
122525,9919
122540,7904
122545,6093
122547,4778
122572,7973
122576,6049
122578,110
122580,3455
122584,0
122587,5849
122592,7119
122593,8856
122596,542
122597,9740
122613,9078
122620,10782
122628,5947
122657,16
122664,2675
122691,8663
122713,191
122720,7004
122743,4570
122747,6165
122756,10005
122764,6180
122767,4223
122790,4516
122800,235
122804,7945
122830,4224
122839,0
122841,4337
122858,3547
122860,10036
122861,5610
122865,6262
122871,11462
122900,394
122911,6732
122934,6166
122944,11466
122945,6002
122948,6545
122972,9809
122978,7241
123000,8213
123003,402
123031,5259
123037,7892
123038,8854
123043,4928
123059,18532
123065,14394
123066,345
123071,6480
123072,15291
123085,7002
123093,0
123105,16005
123115,8121
123119,4699
123129,11624
123136,3920
123152,3249
123166,5780
123171,9046
123178,139
123184,3469
123187,9007
123205,7204
123209,0
123211,279
123216,5342
123229,0
123243,0
123259,7641
123264,4328
123273,4650
123281,0
123285,4813
123305,486
123307,9045
123309,0
123314,5690
123318,8751
123332,0
123354,2515
123357,3301
123362,6635
123393,6156
123400,6580
123413,7124
123427,4343
123429,5492
123434,7055
123449,305
123462,7421
123468,4145
123471,73
123505,7887
123532,3975
123534,0
123544,7259
123558,4662
123560,695
123562,5959
123574,4678
123591,7594
123593,8275
123609,6259
123616,4283
123619,3106
123620,6766
123680,6605
123694,5139
123695,5132
123708,7149
123709,8966
123711,6954
123718,274
123721,4827
123722,6041
123748,9800
123761,1211
123766,7399
123767,7456
123768,6327
123772,3072
123776,5488
123792,0
123801,5099
123803,9814
123805,4707
123808,4878
123813,6227
123816,4657
123817,6587
123819,0
123839,6663
123842,15454
123844,9593
123845,190
123852,7326
123861,9795
123862,6567
123873,501
123895,5675
123903,8191
123927,7915
123936,10417
123947,7767
123967,7445
123974,5069
123985,111
124000,20537
124008,6642
124011,6581
124013,7191
124019,5861
124020,7216
124042,11044
124064,0
124065,5353
124071,6540
124074,6688
124101,5529
124109,118
124122,7385
124125,4285
124152,12514
124163,8141
124172,5439
124177,6358
124189,3781
124200,8164
124212,0
124238,4476
124242,5683
124243,4327
124251,9341
124254,0
124260,2536
124264,4544
124296,6172
124312,5917
124333,7751
124340,4962
124342,5490
124343,12203
124346,0
124348,17974
124351,7770
124361,8987
124364,5770
124365,3908
124366,11287
124368,5389
124387,7392
124392,10830
124417,212
124427,11192
124463,9875
124473,0
124488,5177
124497,7431
124506,4006
124522,3046
124537,11177
124540,10876
124550,7657
124557,7366
124577,7927
124579,8431
124584,4702
124587,6235
124596,4171
124603,4490
124623,5486
124625,11568
124627,4418
124640,3928
124643,10801
124667,3886
124669,6343
124670,10125
124681,6916
124689,7370
124700,0
124706,8094
124714,6136
124718,8206
124733,0
124738,7434
124744,4578
124745,5616
124766,4583
124793,9455
124800,6013
124805,29
124831,7985
124854,6598
124892,10278
124895,9453
124900,6604
124908,8517
124914,3697
124920,7748
124922,4990
124927,7793
124934,4339
124936,4967
124945,477
124951,11581
124954,7001
124958,9883
124960,0
124962,8154
124964,5678
124971,7240
124977,9795
124979,10261
124989,5851
125009,5369
125012,12790
125036,264
125037,5027
125045,14363
125085,8284
125120,7053
125121,0
125122,6767
125124,10718
125187,3987
125193,14919
125202,15824
125216,7221
125232,0
125242,769
125243,7064
125276,5440
125279,5379
125281,4312
125291,4720
125303,17397
125306,4369
125313,5632
125330,0
125332,6566
125333,0
125344,8750
125347,421
125354,9774
125365,7619
125369,9328
125371,9463
125381,6148
125388,7497
125392,101
125393,0
125398,13507
125409,6095
125419,6130
125422,10405
125428,9315
125433,5033
125434,7594
125445,10351
125448,6394
125449,8881
125450,5041
125454,7294
125456,5391
125472,3922
125473,7934
125480,0
125483,0
125493,4000
125515,6965
125517,7361
125518,6536
125529,6291
125542,6346
125545,0
125561,6006
125573,10578
125596,6913
125597,4963
125602,5190
125607,8505
125615,5946
125627,15094
125633,13
125643,3324
125645,4037
125653,0
125663,4907
125669,74
125674,4728
125690,5668
125691,4733
125701,4347
125704,6040
125706,13063
125707,9031
125712,7434
125722,5936
125739,8440
125745,4908
125750,0
125753,7964
125754,5131
125770,5385
125775,7994
125792,7559
125798,5655
125800,4098
125811,6347
125812,10307
125829,6682
125831,7016
125837,4415
125839,4185
125844,4320
125854,9628
125862,7518
125864,3882
125877,5197
125879,3252
125929,13654
125941,10371
125960,17109
125976,14891
126008,5593
126011,6061
126012,6678
126027,12836
126034,4597
126073,3253
126086,7169
126105,5672
126117,5420
126123,16329
126126,5499
126133,4017
126152,0
126177,5169
126179,9325
126199,12415
126211,6940
126219,5352
126220,8063
126232,176
126246,4191
126251,748
126254,0
126265,345
126266,4490
126267,4384
126287,5536
126294,3887
126301,9191
126312,5909
126322,3899
126328,10175
126337,0
126341,6580
126352,571
126356,4618
126369,13391
126370,6532
126380,5588
126382,0
126389,812
126395,4144
126400,106
126403,9186
126418,8156
126438,5744
126466,5434
126477,8741
126480,4382
126501,4397
126512,5664
126525,4589
126527,6571
126546,4006
126556,219
126567,243
126569,3764
126574,8304
126603,6311
126631,6022
126653,386
126661,8712
126664,0
126675,4586
126678,4719
126682,5961
126718,7902
126729,576
126732,7463
126756,348
126761,5006
126768,8478
126769,5836
126771,5417
126777,6018
126782,9
126789,6524
126791,3839
126794,5134
126818,10364
126828,5692
126834,11328
126837,443
126841,4968
126864,4041
126873,3882
126875,8538
126884,0
126885,7505
126887,9016
126888,3957
126893,9669
126898,6751
126901,4532
126908,6927
126920,6578
126922,8814
126935,5395
126944,5961
126946,536
126981,5770
126983,148
126989,7378
126996,2614
127002,5384
127025,5200
127030,6136
127057,791
127078,5496
127090,3796
127092,8230
127106,13073
127115,6884
127124,5398
127141,3283
127166,6225
127171,6361
127181,4892
127184,4182
127188,8715
127190,7918
127191,5095
127194,0
127200,11270
127212,9513
127216,477
127224,6582
127243,2748
127246,6018
127248,7996
127258,342
127267,0
127273,4805
127287,7521
127293,8762
127294,6235
127330,3155
127345,7308
127371,8039
127377,5934
127382,8647
127390,6630
127396,12704
127400,6960
127407,4594
127410,10791
127422,8508
127439,13804
127450,5088
127460,4697
127470,3946
127476,5320
127477,5296
127486,11444
127490,5092
127506,11453
127512,0
127514,0
127534,5976
127535,5116
127539,5085
127542,595
127545,7478
127552,7226
127564,5520
127600,6317
127612,3864
127638,5838
127641,6928
127642,4649
127653,16008
127681,3452
127688,4848
127691,2654
127693,7696
127695,12632
127697,4146
127721,2923
127722,8085
127724,13970
127738,6246
127746,10246
127751,3322
127754,5058
127763,0
127779,335
127780,5166
127783,4713
127790,5691
127796,6599
127799,4889
127803,0
127805,0
127807,5109
127818,655
127841,33
127849,62
127869,4596
127872,3441
127874,12490
127879,5034
127881,7232
127897,8549
127911,6625
127912,7
127915,293
127937,9365
127960,8082
127978,9061
128006,4954
128066,10572
128076,3019
128087,7868
128089,7233
128105,0
128107,5257
128114,3842
128120,8188
128132,10759
128134,11187
128147,3968
128162,4632
128165,3426
128166,12004
128167,8132
128170,5239
128173,19080
128174,2907
128175,9500
128186,6242
128192,5976
128195,4439
128196,5174
128203,40
128206,7105
128209,12661
128215,5786
128226,6888
128232,215
128236,5315
128237,5189
128275,6098
128287,6649
128292,4193
128297,6708
128302,11
128305,4907
128319,7335
128325,8109
128332,6116
128346,8903
128349,184
128354,0
128355,4982
128357,19715
128369,10633
128373,6852
128399,5822
128415,83
128440,14234
128445,3964
128447,7374
128454,2846
128459,5638
128467,4634
128474,5469
128475,4452
128479,3056
128481,5332
128482,7756
128499,4545
128512,6617
128544,0
128557,6103
128560,7318
128565,0
128570,78
128572,5711
128596,5955
128601,0
128609,6438
128612,8459
128618,4889
128622,7577
128630,5576
128638,7706
128648,9435
128653,0
128672,3991
128673,6567
128676,7899
128692,6911
128702,0
128706,10578
128719,3833
128726,9003
128728,4546
128739,4995
128744,5783
128806,2456
128817,10601
128858,0
128871,11312
128873,4982
128876,5839
128899,0
128906,5238
128908,8106
128909,5693
128920,2644
128921,4352
128922,6219
128935,8501
128942,6350
128945,9619
128950,4080
128952,8071
128959,6044
128963,5260
128967,8360
128971,3769
128990,0
129001,8646
129004,7524
129011,0
129017,5963
129034,5647
129038,3186
129043,3756
129071,4743
129076,7809
129098,211
129102,6722
129111,6118
129120,5110
129135,5839
129163,20598
129205,0
129217,5127
129225,1857
129228,0
129265,1608
129269,6108
129273,4331
129282,328
129304,0
129306,4603
129359,5920
129371,13036
129373,12777
129383,6546
129385,4012
129411,8026
129423,5968
129430,9598
129432,5160
129436,4598
129443,6560
129455,8486
129472,8591
129477,9311
129479,362
129485,6287
129490,8343
129510,8162
129512,10040
129522,0
129534,5789
129542,3905
129544,11297
129545,627
129568,7686
129588,3643
129597,401
129608,5650
129618,5601
129641,6232
129644,6863
129653,5692
129654,4540
129659,8619
129660,0
129662,11517
129673,6582
129676,7211
129677,0
129688,4491
129693,4799
129694,8272
129709,11230
129720,6912
129745,8316
129747,6839
129751,6816
129755,6508
129758,0
129762,4467
129779,6866
129783,4793
129784,6175
129786,9109
129788,5611
129789,3790
129814,0
129827,6702
129846,4190
129852,6219
129855,5444
129868,3668
129880,3735
129882,6946
129888,7110
129890,3877
129906,6027
129915,5962
129917,4470
129932,3881
129936,6884
129944,5673
129955,5773
129975,0
129995,0
130002,5575
130003,5131
130015,10914
130016,4558
130022,9870
130058,3551
130062,23
130065,0
130075,6048
130076,9064
130092,5505
130099,5736
130113,9249
130138,0
130152,4776
130155,6144
130156,484
130166,5912
130179,6431
130192,4930
130193,9880
130194,6090
130197,6034
130213,8489
130218,4215
130224,4616
130228,8335
130235,4823
130242,4524
130254,10251
130273,6586
130278,12702
130291,7484
130294,6779
130304,6923
130307,4872
130310,11458
130323,0
130325,5457
130328,19709
130331,11845
130350,7596
130356,275
130372,7349
130373,196
130400,7909
130412,181
130413,4747
130419,10005
130433,4995
130448,3620
130453,4844
130489,7466
130494,6606
130496,8633
130505,6343
130511,4045
130512,5208
130515,0
130543,5618
130559,7421
130564,90
130568,4382
130569,3898
130571,5060
130582,3228
130608,5968
130614,5300
130623,7645
130632,60
130635,0
130647,5329
130651,5214
130672,10123
130679,0
130691,3197
130695,3621
130704,4828
130717,4994
130719,6489
130720,12066
130725,4660
130768,4167
130780,2666
130782,0
130788,2615
130792,9965
130797,7997
130799,6280
130804,4599
130811,6710
130812,3794
130815,8927
130816,6477
130820,8795
130825,0
130833,8341
130834,6766
130835,15359
130840,4919
130843,3986
130849,0
130856,8555
130868,10642
130873,8533
130879,3665
130881,6914
130900,12175
130905,11466
130932,7031
130948,354
130979,5332
130982,3982
130991,4039
130997,8790
131006,5865
131029,10358
131040,7398
131059,5080
131060,4425
131064,20952
131066,5771
131068,3787
131091,0
131092,7578
131097,7169
131111,5782
131137,6635
131146,3687
131152,6482
131153,0
131154,7593
131159,4848
131161,10735
131163,7635
131178,0
131189,9881
131191,4896
131195,11830
131198,8012
131199,263
131201,9482
131202,6625
131210,8184
131212,4061
131216,10337
131226,7761
131236,1686
131245,6229
131257,468
131258,0
131264,0
131266,5848
131298,9221
131330,6733
131332,5721
131338,463
131340,5647
131367,7702
131387,6039
131393,4431
131402,5782
131403,6956
131440,9007
131460,24
131463,390
131464,7069
131473,5077
131481,10609
131501,5671
131512,0
131516,165
131520,5284
131524,6400
131536,9284
131547,6834
131558,6369
131565,10626
131569,7043
131583,4189
131607,6967
131612,4449
131631,5135
131670,2672
131675,330
131685,8552
131694,11186
131701,9495
131714,4969
131725,3524
131727,5896
131730,5113
131732,0
131745,8204
131781,6138
131806,65
131823,345
131848,6736
131872,3804
131878,5119
131892,4529
131917,6905
131925,4070
131926,20992
131932,0
131943,0
131964,6782
131967,10863
131968,0
131976,8094
131987,12011
131988,9334
132008,5393
132032,6194
132051,10650
132055,7917
132069,10399
132079,11095
132083,6679
132084,7203
132106,3865
132107,8629
132119,6055
132130,0
132131,0
132132,5495
132139,0
132141,255
132142,4664
132148,0
132170,141
132181,4319
132186,20795
132190,13243
132191,9335
132192,230
132196,4341
132236,2702
132249,6080
132250,8175
132253,6206
132261,7044
132264,9527
132267,5749
132269,6671
132278,4561
132315,1672
132318,8469
132331,10134
132335,121
132338,0
132353,5163
132413,5202
132417,5960
132424,6722
132429,8147
132444,13560
132457,6717
132460,4156
132467,11157
132470,9371
132477,5017
132488,6527
132494,5506
132507,4247
132521,4358
132528,3335
132539,7894
132540,7288
132555,8841
132564,498
132568,5248
132591,14900
132609,5332
132613,6380
132623,5022
132629,7941
132630,9250
132634,6377
132638,0
132653,5177
132654,5140
132655,7974
132666,6558
132672,13754
132682,6181
132698,0
132705,5873
132706,4736
132718,3308
132735,4041
132750,5419
132754,0
132757,4244
132758,523
132760,8248
132764,6024
132766,9207
132768,7740
132775,7836
132783,6603
132784,5378
132795,426
132808,6321
132846,5122
132860,5290
132862,6316
132865,3917
132885,5925
132905,5177
132906,11899
132938,13762
132939,8287
132951,3904
132952,4700
132954,149
132971,5522
132977,9935
132989,6456
132997,8292
133000,7925
133002,5290
133026,6610
133068,7211
133070,2922
133073,7780
133088,5811
133089,15940
133106,5857
133119,9869
133127,3073
133137,1297
133146,6109
133147,5454
133149,8565
133154,4076
133161,10312
133165,0
133171,9403
133184,5867
133217,7768
133220,6788
133224,5569
133227,0
133262,0
133265,6202
133274,1057
133294,262
133300,10366
133301,292
133339,5795
133340,5230
133341,5176
133353,5302
133359,5093
133361,8396
133382,3381
133400,5189
133423,3834
133434,7196
133437,5600
133482,5996
133485,6309
133490,6949
133494,290
133534,7819
133547,6928
133548,2563
133560,0
133575,111
133591,10638
133597,7397
133626,7250
133636,5256
133651,4914
133657,12394
133658,7795
133662,7433
133663,6732
133677,4892
133689,534
133713,4679
133726,7977
133738,4829
133739,6550
133744,4730
133746,7486
133775,2724
133790,4413
133802,6433
133816,8569
133829,5815
133832,0
133833,8967
133891,6516
133912,14695
133916,8190
133934,8634
133940,234
133942,7349
133945,9581
133990,5313
133999,5647
134006,4182
134023,10299
134026,0
134028,6386
134037,5191
134040,5357
134050,7381
134055,5685
134059,6094
134060,14097
134086,8154
134091,150
134105,5343
134107,4807
134115,6453
134129,5862
134134,13
134138,0
134141,4865
134152,7620
134195,5125
134201,6740
134204,536
134207,388
134244,3203
134258,7729
134276,5139
134278,8845
134291,4718
134297,0
134308,4388
134311,9809
134325,6230
134335,3899
134351,5400
134364,8161
134370,6458
134373,8809
134392,6287
134403,3270
134407,5281
134410,8082
134411,5699
134416,7654
134418,6182
134420,5996
134421,4923
134433,6456
134434,7738
134437,6575
134439,3994
134441,125
134443,5300
134444,665
134457,0
134469,11606
134472,6651
134476,4478
134477,4913
134495,8585
134508,10907
134516,362
134517,4750
134531,0
134538,4323
134541,6186
134552,5697
134563,192
134565,5285
134570,0
134572,3444
134574,7348
134577,9856
134594,3456
134601,0
134611,7941
134616,5753
134632,5574
134638,6093
134639,6326
134649,50
134651,6471
134672,3773
134698,4555
134712,4766
134714,6279
134732,11211
134735,3587
134738,5579
134744,0
134748,5249
134749,4603
134772,0
134774,8353
134782,3667
134806,4465
134828,10498
134831,6583
134846,7907
134848,15624
134852,0
134855,2028
134856,6395
134857,7252
134868,2839
134870,5643
134885,5701
134889,5210
134890,4241
134894,5167
134904,7793
134911,6140
134940,6094
134953,6644
134958,5982
134982,3466
134995,6476
135012,13474
135021,5216
135022,12383
135024,7412
135053,4002
135056,4654
135064,3417
135070,15876
135090,3644
135097,6416
135101,3565
135102,6817
135112,4910
135127,4580
135131,8344
135135,479
135137,3380
135147,5662
135156,4804
135180,4593
135209,648
135210,0
135213,3089
135238,4578
135243,2446
135246,0
135249,10883
135250,6002
135264,5044
135266,0
135285,4731
135292,8705
135293,10051
135294,10614
135296,2985
135302,8822
135306,8312
135307,8029
135308,7244
135356,17847
135360,3941
135363,5230
135369,5365
135377,2860
135383,3068
135387,7475
135389,7030
135400,210
135408,4101
135421,11804
135424,3376
135437,3650
135442,351
135462,4505
135471,9115
135488,5205
135501,5551
135510,8144
135514,0
135520,6330
135533,20956
135542,4650
135546,6687
135561,10043
135567,2672
135615,0
135623,5736
135624,5123
135627,6293
135638,10482
135655,0
135658,12574
135682,6064
135714,0
135728,9567
135736,4209
135744,3634
135757,4436
135777,5777
135778,9299
135815,22
135831,5203
135833,4536
135843,6852
135851,2581
135855,6762
135884,0
135887,6390
135893,0
135898,6312
135901,9487
135914,6231
135917,8910
135920,4895
135935,4135
135965,9816
135996,0
136008,5682
136009,5224
136020,9050
136022,0
136051,5954
136052,3916
136055,8416
136088,3885
136089,5698
